Id,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,Letter,Words,AvgWordLength,IsCyberbullying
1158400000000000000.00,8,8,2,1,0,1.15716E+18,1,12,143,14,134,23,5,TRUE
1158410000000000000.00,0,0,0,1,0,1.15701E+18,9,51,19,12,204,38,5,TRUE
1158420000000000000.00,0,2,0,0,0,1.11633E+18,70489,6137,7225,6163,66,15,4,TRUE
1158430000000000000.00,1,6,0,0,0,1.08851E+18,3227,159,185,168,36,5,7,FALSE
1158430000000000000.00,2,33,0,0,0,1.09319E+18,56117,2723,4933,2766,58,10,5,FALSE
1158430000000000000.00,1,1,2,2,0,1.15822E+18,2,4,0,19,78,9,8,TRUE
1158430000000000000.00,0,0,0,0,1,1.07836E+18,1414,139,85,301,12,2,6,FALSE
1158430000000000000.00,0,0,0,0,0,1.09572E+18,3475,391,259,47,11,2,5,FALSE
1158430000000000000.00,1,1,2,2,0,1.1584E+18,2,0,0,4,60,7,8,TRUE
1158430000000000000.00,0,0,0,0,1,1.12765E+18,1422,423,406,2552,33,5,6,FALSE
1158430000000000000.00,0,0,0,1,4,1.10471E+18,135,200,26,46,20,3,6,FALSE
1158430000000000000.00,0,0,0,0,1,1.1283E+18,154,44,5,45,43,8,5,TRUE
1158430000000000000.00,0,0,1,0,0,1.15387E+18,0,0,1,242,130,25,5,FALSE
1158430000000000000.00,0,0,0,0,0,1.11246E+18,799,94,45,160,43,7,6,FALSE
1158430000000000000.00,0,0,0,0,0,1.1584E+18,2,0,0,4,36,4,9,FALSE
1158430000000000000.00,0,2,0,0,0,1.14979E+18,699,220,220,30,34,6,5,FALSE
1158430000000000000.00,0,0,0,0,0,1.15159E+18,102,76,46,48,42,8,5,FALSE
1158430000000000000.00,0,0,0,0,0,1.15415E+18,1498,64,110,68,79,14,5,FALSE
1158430000000000000.00,0,0,0,0,1,1.07717E+18,1925,229,27,960,180,32,5,FALSE
1158430000000000000.00,0,0,0,0,1,1.09093E+18,3308,106,114,1018,25,5,5,FALSE
1158430000000000000.00,0,10,0,0,0,1.10512E+18,3602,3281,1426,1493,35,5,7,FALSE
1158430000000000000.00,2,14,0,0,0,1.09976E+18,6271,171,323,1641,27,5,5,FALSE
1158430000000000000.00,11,8,1,1,48,1.13458E+18,45,855,1121,121,211,32,6,FALSE
1158430000000000000.00,0,0,0,0,0,1.08854E+18,75312,383,1615,16227,27,7,3,FALSE
1158430000000000000.00,0,0,0,0,1,1.09882E+18,149,65,6,89,30,4,7,TRUE
1158430000000000000.00,0,2,0,0,1,1.10076E+18,47023,2870,3251,1944,27,3,9,FALSE
1158430000000000000.00,0,0,0,0,1,1.1219E+18,3294,62,68,252,32,5,6,TRUE
1158430000000000000.00,0,0,0,0,0,1.15842E+18,1,0,0,3,20,2,10,FALSE
1158430000000000000.00,0,0,0,0,1,1.15635E+18,14,89,5,25,25,3,8,FALSE
1158430000000000000.00,0,0,0,0,0,1.10645E+18,11518,344,202,247,45,10,4,FALSE
1158430000000000000.00,0,0,0,0,0,1.15064E+18,13956,464,501,2355,54,11,4,FALSE
1158430000000000000.00,0,0,0,0,1,1.14363E+18,888,28,57,84,45,7,6,FALSE
1158430000000000000.00,28,154,0,0,0,1.10103E+18,295916,7875,12163,941,39,6,6,FALSE
1158430000000000000.00,12,20,0,0,0,1.10624E+18,1265,76,30,1110,19,4,4,FALSE
1158430000000000000.00,0,5,0,0,0,1.09829E+18,3068,958,1083,2496,34,8,4,FALSE
1158430000000000000.00,0,0,0,2,0,1.13128E+18,1,47,39,21,25,6,4,FALSE
1158430000000000000.00,0,0,0,0,0,1.15816E+18,5,3,0,20,16,2,8,FALSE
1158430000000000000.00,0,6,0,0,0,1.14024E+18,11607,2906,2247,282,84,15,5,FALSE
1158430000000000000.00,0,0,0,0,1,1.15838E+18,7,24,1,8,12,1,12,FALSE
1158430000000000000.00,0,0,0,0,0,1.14085E+18,1098,66,39,246,41,9,4,FALSE
1158430000000000000.00,0,0,0,0,0,1.09758E+18,517,89,28,208,53,6,8,FALSE
1158440000000000000.00,18,12,1,0,8,1.1051E+18,50,38,189,105,142,18,7,FALSE
1158440000000000000.00,11,12,1,0,0,1.157E+18,80,68,75,409,38,3,12,FALSE
1158440000000000000.00,94,86,1,1,3,1.1159E+18,3240,922,1359,5280,65,8,8,FALSE
1158440000000000000.00,28,21,1,0,0,1.12723E+18,13734,360,642,16506,32,4,8,FALSE
1158440000000000000.00,0,0,0,0,0,1.1584E+18,2,0,0,5,33,4,8,FALSE
1158440000000000000.00,0,0,0,0,2,1.1518E+18,1269,97,133,312,27,4,6,FALSE
1158440000000000000.00,0,0,0,0,1,1.14274E+18,13371,717,1198,570,9,2,4,FALSE
1158440000000000000.00,0,0,0,0,1,1.10696E+18,1038,93,95,194,27,3,9,FALSE
1158440000000000000.00,10,69,0,4,0,1.07545E+18,6673,5001,3902,288,221,41,5,FALSE
1158440000000000000.00,1,283,0,0,0,1.1287E+18,57345,398,1820,2666,26,4,6,FALSE
1158440000000000000.00,1,0,1,1,0,1.15125E+18,712,63,22,81,33,3,11,FALSE
1158450000000000000.00,0,1,0,0,0,1.07803E+18,598,828,735,1838,77,16,4,FALSE
1158480000000000000.00,0,0,0,0,1,1.14893E+18,16750,1060,1824,655,17,4,4,TRUE
1158480000000000000.00,0,0,0,0,2,1.13651E+18,6044,788,784,2061,19,4,4,TRUE
1158510000000000000.00,24,315,0,0,0,1.13512E+18,31458,3006,3504,663,47,6,7,FALSE
1158530000000000000.00,0,0,0,0,1,1.14272E+18,1445,1708,134,1079,10,2,5,TRUE
1158530000000000000.00,0,0,0,0,1,1.14755E+18,1778,70,27,289,19,4,4,TRUE
1158530000000000000.00,0,1,0,0,2,1.14222E+18,23211,3464,3941,2912,42,9,4,FALSE
1158540000000000000.00,1,9,0,0,0,1.10807E+18,749,436,470,193,85,17,5,TRUE
1158540000000000000.00,0,0,0,0,0,1.08417E+18,1215,89,55,917,17,5,3,FALSE
1158540000000000000.00,0,0,0,1,0,1.08112E+18,37865,2106,1942,2862,121,16,7,FALSE
1158540000000000000.00,0,5,0,1,0,1.09939E+18,818,791,1013,140,26,5,5,FALSE
1158550000000000000.00,0,1,0,0,1,1.15563E+18,69,164,136,15,21,4,5,TRUE
1158550000000000000.00,0,0,0,0,0,1.15408E+18,6151,646,951,472,22,6,3,FALSE
1158550000000000000.00,0,15,0,0,0,1.14795E+18,80788,7073,9999,3183,53,12,4,TRUE
1158560000000000000.00,0,0,0,0,0,1.13932E+18,49,43,17,129,73,14,5,FALSE
1158570000000000000.00,0,0,0,0,1,1.10443E+18,11011,1489,1610,1002,93,16,5,TRUE
1158580000000000000.00,0,0,0,0,0,1.15419E+18,0,0,0,161,108,19,5,FALSE
1158580000000000000.00,0,0,0,0,1,1.13588E+18,318,150,17,29,67,9,7,TRUE
1158590000000000000.00,0,0,0,0,1,1.10727E+18,350,343,8,188,188,33,5,TRUE
1158620000000000000.00,1,1,1,1,0,1.15695E+18,7,12,144,14,197,38,5,TRUE
1158630000000000000.00,1,17,0,0,0,1.15332E+18,1082,562,705,104,50,9,5,FALSE
1158630000000000000.00,0,0,0,0,0,1.09034E+18,41846,494,1078,15292,240,40,6,TRUE
1158640000000000000.00,0,0,0,0,1,1.07753E+18,107084,4458,6232,1393,41,10,4,TRUE
1158660000000000000.00,0,0,0,0,1,1.10332E+18,4144,235,282,626,60,9,6,TRUE
1158680000000000000.00,49,11685,1,1,0,1.14035E+18,2237,87,64,801,41,10,4,FALSE
1158680000000000000.00,0,0,0,0,1,1.11424E+18,2364,362,394,2728,164,27,6,TRUE
1158680000000000000.00,0,0,1,0,0,1.14133E+18,1842,126,48,700,36,4,9,FALSE
1158690000000000000.00,0,0,0,0,1,1.1395E+18,38,21,5,42,148,27,5,TRUE
1158690000000000000.00,7,9,1,4,0,1.15506E+18,8,0,18,23,161,27,5,TRUE
1158700000000000000.00,0,0,1,0,0,1.15814E+18,5,4,4,6,50,8,6,TRUE
1158700000000000000.00,0,1,0,0,1,1.14502E+18,2280,100,34,1656,26,6,4,TRUE
1158700000000000000.00,0,0,0,0,0,1.15662E+18,47,27,14,19,38,6,6,TRUE
1158700000000000000.00,0,1,0,0,1,1.12044E+18,19938,611,617,9691,29,5,5,TRUE
1158710000000000000.00,0,1,0,1,0,1.1587E+18,1,0,0,1,13,2,6,TRUE
1158710000000000000.00,0,0,0,1,1,1.11878E+18,936,98,169,99,61,11,5,TRUE
1158730000000000000.00,0,3,0,0,0,1.11633E+18,70489,6137,7225,6163,53,8,6,TRUE
1158730000000000000.00,26,12,0,3,0,1.1473E+18,5,2,53,4,151,29,5,TRUE
1158730000000000000.00,0,0,0,0,0,1.08107E+18,2775,76,58,1005,77,13,5,TRUE
1158740000000000000.00,0,0,0,0,0,1.15866E+18,3,0,0,9,37,5,7,TRUE
1158740000000000000.00,0,0,0,0,0,1.10048E+18,10,10,6,1,55,7,7,TRUE
1158740000000000000.00,0,0,0,0,1,1.15537E+18,133,11,7,155,21,5,4,TRUE
1158740000000000000.00,7,5,0,4,0,1.15728E+18,3,15,73,2,191,35,5,TRUE
1158740000000000000.00,0,0,0,0,1,1.08657E+18,724,861,930,1555,79,15,5,TRUE
1158740000000000000.00,0,0,0,0,2,1.14829E+18,624,342,39,54,76,11,6,FALSE
1158740000000000000.00,0,0,0,0,1,1.1436E+18,3133,346,49,2282,22,4,5,TRUE
1158740000000000000.00,0,0,0,0,0,1.1364E+18,18,42,34,204,142,26,5,TRUE
1158740000000000000.00,0,0,1,0,0,1.14813E+18,556,351,126,61,125,22,5,FALSE
1158750000000000000.00,0,1,0,0,0,1.10867E+18,8833,201,242,437,75,10,7,FALSE
1158760000000000000.00,0,0,0,0,0,1.15766E+18,30,49,49,8,34,6,5,FALSE
1158760000000000000.00,0,0,1,1,0,1.15354E+18,0,0,1,250,136,20,6,FALSE
1158770000000000000.00,0,0,0,0,0,1.08054E+18,1546,253,69,986,63,12,5,TRUE
1158780000000000000.00,2,22,0,0,0,1.1355E+18,3967,518,956,1770,232,36,6,TRUE
1158790000000000000.00,0,2,0,0,0,1.08738E+18,42126,4037,3789,370,150,28,5,FALSE
1158790000000000000.00,0,0,0,0,0,1.07855E+18,9260,67,194,298,246,34,7,TRUE
1158810000000000000.00,0,0,0,0,0,1.08562E+18,4196,136,262,3183,101,18,5,TRUE
1158820000000000000.00,0,1,0,0,0,1.09614E+18,2400,61,72,552,69,12,5,TRUE
1158820000000000000.00,0,0,0,0,1,1.11572E+18,3104,161,136,194,24,5,4,TRUE
1158820000000000000.00,0,1,0,0,0,1.14666E+18,272,445,715,221,37,8,4,TRUE
1158830000000000000.00,4,142,0,0,0,1.14795E+18,80788,7073,9999,3183,38,7,5,TRUE
1158840000000000000.00,0,0,0,0,0,1.13313E+18,2939,403,270,1349,35,6,5,FALSE
1158890000000000000.00,0,0,0,0,0,1.13823E+18,0,0,13,99,159,31,5,TRUE
1158890000000000000.00,0,4,0,1,0,1.15123E+18,16193,111,620,1240,61,10,6,TRUE
1158890000000000000.00,0,0,0,0,0,1.08162E+18,3645,361,478,1076,21,6,3,FALSE
1158900000000000000.00,0,0,0,0,0,1.08897E+18,490,122,61,127,27,4,6,TRUE
1158900000000000000.00,0,0,0,0,1,1.08814E+18,9791,184,164,1623,13,3,4,TRUE
1158900000000000000.00,0,0,0,0,1,1.11019E+18,5946,87,155,733,50,11,4,TRUE
1158910000000000000.00,0,0,3,1,0,1.15268E+18,0,12,2,7,153,29,5,TRUE
1158910000000000000.00,0,0,0,0,1,1.15815E+18,75,50,4,194,35,6,5,TRUE
1158910000000000000.00,0,0,0,0,0,1.1589E+18,1,11,0,3,36,6,6,FALSE
1158910000000000000.00,0,0,0,0,1,1.15803E+18,75,15,2,217,48,7,6,FALSE
1158910000000000000.00,0,0,0,0,1,1.15815E+18,75,50,4,194,64,9,7,TRUE
1158910000000000000.00,0,0,0,0,0,1.13269E+18,484,67,21,186,83,12,6,TRUE
1158910000000000000.00,0,0,0,0,1,1.15157E+18,149,34,5,89,52,10,5,TRUE
1158920000000000000.00,0,0,0,0,0,1.08526E+18,82,35,39,87,220,45,4,TRUE
1158920000000000000.00,0,0,0,0,1,1.13675E+18,16245,980,1385,1472,57,8,7,FALSE
1158920000000000000.00,0,0,0,0,1,1.12913E+18,2543,193,203,517,11,4,2,TRUE
1158930000000000000.00,0,4,0,0,0,1.08905E+18,4726,51,270,255,50,10,5,TRUE
1158930000000000000.00,0,0,0,0,0,1.09492E+18,27933,1069,1079,997,71,12,5,TRUE
1158930000000000000.00,0,0,0,0,0,1.15487E+18,1046,90,108,265,74,12,6,FALSE
1158940000000000000.00,0,0,0,0,0,1.132E+18,17422,274,914,6,56,9,6,TRUE
1158960000000000000.00,0,0,0,0,1,1.15623E+18,551,226,45,373,75,14,5,FALSE
1158970000000000000.00,0,0,0,1,1,1.08518E+18,296,589,290,529,227,37,6,TRUE
1158990000000000000.00,1,53,0,0,0,1.12415E+18,8615,1649,1785,322,48,7,6,TRUE
1158990000000000000.00,1,1,1,1,0,1.15517E+18,6,12,138,14,194,39,4,TRUE
1159050000000000000.00,0,2,0,0,0,1.09127E+18,42760,451,656,166,88,17,5,FALSE
1159050000000000000.00,0,0,0,0,1,1.09127E+18,42760,451,656,166,85,14,6,TRUE
1159060000000000000.00,0,8,0,0,0,1.15286E+18,6532,1275,1442,248,29,6,4,TRUE
1159060000000000000.00,0,0,0,0,1,1.11103E+18,439,371,27,316,79,14,5,TRUE
1159060000000000000.00,10,23,1,1,0,1.13495E+18,77,46,525,150,211,37,5,TRUE
1159080000000000000.00,0,0,0,0,0,1.15182E+18,145,20,18,22,63,12,5,FALSE
1159090000000000000.00,0,0,0,0,2,1.10845E+18,3420,122,212,333,7,2,3,TRUE
1159100000000000000.00,0,0,0,0,1,1.13406E+18,531,1788,186,159,20,4,5,TRUE
1159100000000000000.00,12,183,0,0,0,1.13047E+18,1666,103,389,914,206,29,7,FALSE
1159100000000000000.00,0,0,0,0,9,1.15593E+18,122,143,46,48,23,6,3,TRUE
1159100000000000000.00,18,330,0,2,0,1.08452E+18,61460,727,1253,12251,229,41,5,FALSE
1159110000000000000.00,0,0,1,0,0,1.15355E+18,0,0,2,298,152,22,6,TRUE
1159110000000000000.00,0,0,0,0,1,1.15088E+18,1139,141,145,83,28,5,5,TRUE
1159110000000000000.00,0,0,8,2,0,1.15342E+18,5,0,0,7,221,38,5,TRUE
1159120000000000000.00,0,0,0,0,0,1.1551E+18,726,55,47,14,55,9,6,FALSE
1159120000000000000.00,0,2,0,1,0,1.12258E+18,20127,2076,2148,583,47,8,5,TRUE
1159130000000000000.00,0,0,0,0,1,1.13634E+18,755,64,20,9,51,8,6,TRUE
1159130000000000000.00,0,0,0,0,6,1.14104E+18,6349,463,60,37,25,5,5,TRUE
1159140000000000000.00,1,2,1,0,0,1.12008E+18,5376,751,444,1247,77,9,8,TRUE
1159140000000000000.00,1,1,2,2,0,1.15892E+18,4,0,0,10,61,8,7,TRUE
1159150000000000000.00,1,1,1,1,0,1.15502E+18,17,12,156,32,198,36,5,TRUE
1159150000000000000.00,0,1,0,0,0,1.15505E+18,23554,1761,2098,230,58,7,8,TRUE
1159160000000000000.00,1,1,3,2,0,1.159E+18,5,0,0,9,67,7,9,TRUE
1159160000000000000.00,0,0,0,0,0,1.08194E+18,523,49,30,116,39,9,4,TRUE
1159170000000000000.00,0,0,0,0,0,1.15701E+18,23,10,7,8,61,10,6,FALSE
1159170000000000000.00,1,4,0,0,0,1.12003E+18,1249,137,215,672,65,9,7,TRUE
1159170000000000000.00,0,0,0,0,1,1.1071E+18,650,564,608,275,13,4,3,TRUE
1159180000000000000.00,0,0,0,0,1,1.07833E+18,321,65,49,197,47,8,5,TRUE
1159180000000000000.00,0,0,0,1,1,1.07944E+18,1072,61,292,141,22,4,5,TRUE
1159180000000000000.00,52,561,0,0,0,1.09863E+18,8623,4792,5085,4569,54,8,6,TRUE
1159190000000000000.00,0,0,0,0,1,1.0816E+18,4939,407,394,937,22,3,7,FALSE
1159200000000000000.00,0,1,0,0,0,1.08765E+18,55110,141,472,6233,49,9,5,TRUE
1159200000000000000.00,0,0,0,0,0,1.11565E+18,1713,108,158,202,39,6,6,TRUE
1159210000000000000.00,0,3,0,0,0,1.07513E+18,12368,378,1113,2417,86,16,5,FALSE
1159210000000000000.00,0,6,0,0,0,1.09829E+18,3068,958,1083,2496,12,2,6,TRUE
1159210000000000000.00,0,0,0,0,1,1.13676E+18,1656,210,336,837,47,6,7,TRUE
1159220000000000000.00,1,21,0,1,1,1.08536E+18,752,2309,2379,2255,96,15,6,TRUE
1159260000000000000.00,0,0,0,0,0,1.13509E+18,143,17,11,102,108,19,5,TRUE
1159270000000000000.00,0,0,0,0,0,1.15225E+18,539,39,40,85,20,5,4,TRUE
1159270000000000000.00,0,0,0,0,0,1.11451E+18,7612,606,471,8321,121,22,5,TRUE
1159270000000000000.00,0,0,0,0,0,1.14295E+18,0,0,6,1469,215,35,6,TRUE
1159290000000000000.00,0,0,0,0,0,1.15356E+18,0,0,0,235,175,27,6,TRUE
1159290000000000000.00,0,0,0,0,0,1.14291E+18,0,0,6,1425,215,35,6,TRUE
1159300000000000000.00,0,0,0,0,1,1.11523E+18,36674,574,1815,2075,8,2,4,TRUE
1159310000000000000.00,0,0,0,0,0,1.13566E+18,4759,1031,961,2798,103,15,6,TRUE
1159310000000000000.00,0,0,0,0,0,1.15387E+18,0,0,2,255,181,30,6,TRUE
1159310000000000000.00,0,0,12,0,0,1.14297E+18,88,46,195,54,211,25,8,TRUE
1159330000000000000.00,0,0,0,0,0,1.11741E+18,137,104,17,282,149,24,6,TRUE
1159330000000000000.00,0,0,0,0,0,1.15472E+18,0,0,0,179,70,12,5,FALSE
1159330000000000000.00,0,0,0,0,0,1.15473E+18,0,0,0,166,73,12,6,TRUE
1159340000000000000.00,0,0,1,2,0,1.14386E+18,41,3,23,103,138,19,7,TRUE
1159350000000000000.00,1,3,0,0,0,1.11012E+18,3591,130,86,160,53,8,6,TRUE
1159350000000000000.00,146,1501,0,0,0,1.08328E+18,43,2,27939,597,53,8,6,TRUE
1159370000000000000.00,0,0,0,0,2,1.1573E+18,115,73,42,24,29,6,4,TRUE
1159370000000000000.00,0,0,0,0,0,1.14054E+18,653,813,716,157,69,11,6,TRUE
1159390000000000000.00,0,0,0,0,0,1.14885E+18,170,113,121,144,43,7,6,FALSE
1159390000000000000.00,1,1,1,2,0,1.15701E+18,11,25,138,23,95,18,5,TRUE
1159390000000000000.00,0,0,0,1,0,1.15523E+18,869,1763,1296,557,85,18,4,TRUE
1159420000000000000.00,0,0,0,0,0,1.09313E+18,150,218,89,123,105,18,5,FALSE
1159450000000000000.00,0,0,1,0,0,1.15356E+18,0,0,0,277,198,35,5,TRUE
1159460000000000000.00,0,0,0,0,1,1.12844E+18,1145,45,36,74,22,4,5,TRUE
1159460000000000000.00,1,2,1,1,0,1.15516E+18,8,12,149,16,194,38,5,TRUE
1159480000000000000.00,0,0,0,0,0,1.15329E+18,160,74,158,61,63,12,5,TRUE
1159480000000000000.00,0,0,1,0,0,1.15161E+18,5,78,51,29,182,41,4,FALSE
1159490000000000000.00,1,1,0,0,1,1.08221E+18,31548,185,108,1529,12,3,4,TRUE
1159490000000000000.00,0,0,1,0,0,1.14729E+18,4208,300,170,2081,241,31,7,TRUE
1159490000000000000.00,0,0,3,1,0,1.15268E+18,0,12,2,7,153,29,5,TRUE
1159490000000000000.00,3,12,0,0,1,1.13229E+18,3776,741,350,3354,124,22,5,TRUE
1159500000000000000.00,14,141,0,0,0,1.12137E+18,11661,744,1580,405,44,6,7,FALSE
1159500000000000000.00,0,1,2,1,0,1.14015E+18,141,39,243,73,100,14,7,TRUE
1159500000000000000.00,0,0,5,0,0,1.1536E+18,0,15,115,20,175,26,6,TRUE
1159510000000000000.00,0,0,0,1,0,1.14183E+18,989,230,236,304,56,12,4,TRUE
1159510000000000000.00,1,1,3,2,0,1.15944E+18,4,0,0,12,75,9,8,TRUE
1159520000000000000.00,0,0,0,0,1,1.15842E+18,7,18,4,26,51,9,5,TRUE
1159520000000000000.00,1,5,0,0,0,1.08452E+18,3244,601,593,3408,132,24,5,FALSE
1159530000000000000.00,0,0,0,0,0,1.12246E+18,44,22,19,15,56,11,5,TRUE
1159530000000000000.00,16,21,1,0,2,1.10882E+18,709,80,72,228,186,28,6,FALSE
1159540000000000000.00,1,4,0,0,0,1.11677E+18,18822,1151,1367,505,77,12,6,FALSE
1159540000000000000.00,1,1,1,1,0,1.15517E+18,12,12,136,10,196,38,5,TRUE
1159550000000000000.00,0,4,0,0,0,1.08091E+18,3228,1528,1366,510,23,7,3,FALSE
1159550000000000000.00,1,1,1,1,0,1.15516E+18,5,12,147,10,205,40,5,TRUE
1159550000000000000.00,0,0,0,0,0,1.10193E+18,10662,44,220,867,155,26,5,TRUE
1159550000000000000.00,0,0,0,0,1,1.09021E+18,151,42,23,198,39,6,6,FALSE
1159550000000000000.00,1,18,0,0,0,1.10079E+18,3479,118,231,360,47,8,5,TRUE
1159560000000000000.00,0,0,0,0,0,1.15199E+18,8671,783,1117,439,18,5,3,FALSE
1159580000000000000.00,1,17,0,0,0,1.13365E+18,3020,132,163,94,48,10,4,FALSE
1159590000000000000.00,1,31,0,0,1,1.13775E+18,187,1521,1166,509,67,13,5,FALSE
1159600000000000000.00,48,251,0,1,0,1.09204E+18,2351,1060,1083,1382,190,33,5,TRUE
1159620000000000000.00,0,0,0,0,1,1.09146E+18,885,25,18,378,140,30,4,TRUE
1159620000000000000.00,0,0,0,0,0,1.14454E+18,2793,275,323,1130,23,5,4,TRUE
1159640000000000000.00,1,1,1,2,0,1.15768E+18,6,0,48,13,133,22,6,TRUE
1159640000000000000.00,0,0,0,0,0,1.11528E+18,320,35,21,9,53,9,5,FALSE
1159640000000000000.00,0,0,0,0,0,1.129E+18,9,9,1,6,20,7,2,FALSE
1159640000000000000.00,0,0,18,1,0,1.15556E+18,0,10,18,9,226,31,7,TRUE
1159640000000000000.00,0,0,0,0,1,1.1337E+18,250,80,9,64,238,34,7,TRUE
1159650000000000000.00,0,0,0,0,1,1.13198E+18,5574,1837,1600,285,9,2,4,TRUE
1159660000000000000.00,0,0,0,1,0,1.09317E+18,136,180,112,871,151,24,6,TRUE
1159670000000000000.00,0,0,0,0,0,1.14767E+18,5,31,6,4,67,11,6,TRUE
1159670000000000000.00,0,0,0,0,1,1.15174E+18,0,69,2,7,118,22,5,TRUE
1159670000000000000.00,0,0,0,0,3,1.08388E+18,2418,129,94,678,27,7,3,TRUE
1159680000000000000.00,0,0,0,0,0,1.10369E+18,12,20,13,63,144,19,7,TRUE
1159680000000000000.00,0,0,0,0,1,1.0786E+18,440,257,41,318,53,13,4,TRUE
1159690000000000000.00,0,0,0,1,0,1.15595E+18,0,12,0,2,139,28,4,TRUE
1159700000000000000.00,0,0,0,0,0,1.13069E+18,6488,241,290,512,33,6,5,FALSE
1159700000000000000.00,0,0,0,0,0,1.15471E+18,0,0,0,167,65,11,5,TRUE
1159720000000000000.00,0,0,20,1,0,1.15556E+18,0,10,18,9,173,22,7,TRUE
1159730000000000000.00,0,0,0,0,1,1.1544E+18,4068,353,232,317,125,20,6,FALSE
1159760000000000000.00,0,0,0,0,0,1.13169E+18,2197,162,114,121,100,18,5,TRUE
1159770000000000000.00,0,0,0,0,1,1.13886E+18,3805,308,611,1033,29,6,4,TRUE
1159780000000000000.00,0,0,0,0,1,1.10453E+18,161,1798,2699,179,21,2,10,TRUE
1159790000000000000.00,1,1,1,2,0,1.15706E+18,8,18,138,12,96,18,5,TRUE
1159790000000000000.00,0,0,0,0,0,1.13745E+18,2042,1234,1428,1028,56,8,7,FALSE
1159800000000000000.00,5,30,0,1,1,1.15684E+18,25,35,64,10,28,3,9,TRUE
1159800000000000000.00,0,0,0,0,0,1.07613E+18,17041,74,150,4187,93,15,6,FALSE
1159810000000000000.00,0,0,2,1,0,1.14557E+18,8,0,81,14,58,11,5,TRUE
1159830000000000000.00,0,0,0,0,1,1.07722E+18,1980,329,452,2877,23,7,3,TRUE
1159830000000000000.00,0,0,0,1,0,1.15983E+18,0,0,0,1,167,28,5,TRUE
1159830000000000000.00,0,3,0,0,0,1.15296E+18,46,549,535,110,31,6,5,TRUE
1159840000000000000.00,0,0,0,0,1,1.12441E+18,1297,140,16,139,17,4,4,FALSE
1159980000000000000.00,0,0,0,0,1,1.15149E+18,1620,69,27,136,25,7,3,TRUE
1159990000000000000.00,0,1,0,0,0,1.07893E+18,11870,456,622,3568,241,39,6,TRUE
1159990000000000000.00,0,0,0,0,1,1.11482E+18,7879,547,1590,1445,24,3,8,TRUE
1159990000000000000.00,0,0,0,0,0,1.11958E+18,1000,124,90,313,76,14,5,TRUE
1159990000000000000.00,0,1,0,0,1,1.1131E+18,46613,3827,4307,2687,16,2,8,TRUE
1160000000000000000.00,0,0,0,0,0,1.15466E+18,0,1,0,198,50,8,6,TRUE
1160010000000000000.00,0,0,2,4,0,1.15848E+18,0,0,3,8,185,27,6,TRUE
1160020000000000000.00,0,0,0,0,2,1.15046E+18,8172,264,301,102,26,5,5,TRUE
1160020000000000000.00,0,0,0,0,1,1.09971E+18,582,359,341,74,28,5,5,TRUE
1160050000000000000.00,0,0,0,1,0,1.15595E+18,0,12,0,2,153,28,5,TRUE
1160050000000000000.00,0,0,0,0,1,1.14921E+18,1778,169,153,120,20,5,4,TRUE
1160060000000000000.00,0,0,0,1,0,1.11605E+18,5698,1384,1026,7250,24,3,8,TRUE
1160090000000000000.00,1,14,0,1,0,1.12415E+18,8615,1649,1785,322,122,19,6,TRUE
1160100000000000000.00,0,1,0,0,0,1.08529E+18,23896,4542,5986,4116,41,8,5,FALSE
1160100000000000000.00,0,1,0,3,0,1.10356E+18,23,14,122,26,88,14,6,TRUE
1160110000000000000.00,0,0,0,0,0,1.09108E+18,726,364,357,3756,140,24,5,TRUE
1160130000000000000.00,0,0,0,0,0,1.09113E+18,1765,241,76,1398,38,7,5,TRUE
1160130000000000000.00,0,0,0,0,0,1.09629E+18,699,51,96,149,20,4,5,TRUE
1160130000000000000.00,0,0,0,0,0,1.1364E+18,19580,259,420,7052,82,14,5,TRUE
1160140000000000000.00,1,2,1,1,0,1.15111E+18,27,5,235,59,57,11,5,TRUE
1160140000000000000.00,0,0,0,0,0,1.15015E+18,25,23,0,26,190,35,5,TRUE
1160140000000000000.00,0,0,1,0,0,1.15683E+18,1798,211,234,14,67,11,6,TRUE
1160140000000000000.00,0,0,0,0,1,1.13052E+18,124,53,22,18,28,6,4,TRUE
1160150000000000000.00,0,0,0,0,0,1.08626E+18,2365,84,79,1301,57,11,5,FALSE
1160150000000000000.00,0,0,1,4,0,1.14378E+18,157,0,113,302,148,24,6,TRUE
1160160000000000000.00,0,0,0,0,0,1.15117E+18,5870,458,467,1697,23,4,5,TRUE
1160160000000000000.00,0,1,0,0,0,1.1543E+18,7843,1473,1478,142,51,9,5,TRUE
1160160000000000000.00,0,0,0,0,1,1.10738E+18,38,27,8,69,30,7,4,TRUE
1160160000000000000.00,0,0,0,1,1,1.07841E+18,1341,134,50,1418,101,20,5,TRUE
1160160000000000000.00,0,0,0,0,0,1.13892E+18,317,37,29,49,45,8,5,FALSE
1160160000000000000.00,0,0,0,0,0,1.11172E+18,1282,189,334,204,41,7,5,TRUE
1160180000000000000.00,1,1,3,1,0,1.16007E+18,2,0,0,4,81,9,9,TRUE
1160180000000000000.00,0,0,0,0,1,1.14635E+18,25,82,9,140,25,5,5,TRUE
1160200000000000000.00,0,0,1,1,0,1.15933E+18,0,12,0,1,133,24,5,TRUE
